index,Xwidth,Xcumsum,Yval,Xcumsumleft,Macro grouping,Stage subgrouped
1291,50.95970014,82239.4607,3014.806167,82188.501,Early fibrotic stage (F0-3),F0-3
1292,815.9174622,83055.37816,3009.176007,82239.4607,Early fibrotic stage (F0-3),F0-3
1293,9.445540627,83064.8237,3008.885369,83055.37816,Early fibrotic stage (F0-3),F0-3
1294,1136.59938,84201.42308,3005.516182,83064.8237,Early fibrotic stage (F0-3),F0-3
1295,1.787329044,84203.21041,3003.970316,84201.42308,Early fibrotic stage (F0-3),F0-3
1296,3.329806737,84206.54022,2984.180637,84203.21041,Early fibrotic stage (F0-3),F0-3
1297,10.97093579,84217.51116,2979.221026,84206.54022,Early fibrotic stage (F0-3),F0-3
1298,0.159290622,84217.67045,2948.532701,84217.51116,Early fibrotic stage (F0-3),F0-3
1299,0.159290622,84217.82974,2948.532701,84217.67045,Early fibrotic stage (F0-3),F0-3
1300,33.90321486,84251.73295,2933.03401,84217.82974,Early fibrotic stage (F0-3),F0-3
1301,324.4043381,84576.13729,2932.06095,84251.73295,Early fibrotic stage (F0-3),F0-3
1302,499.7936411,85075.93093,2932.06095,84576.13729,Early fibrotic stage (F0-3),F0-3
1303,246.9324388,85322.86337,2932.06095,85075.93093,Early fibrotic stage (F0-3),F0-3
1304,6.578234696,85329.4416,2932.06095,85322.86337,Early fibrotic stage (F0-3),F0-3
1305,14.7341931,85344.1758,2932.06095,85329.4416,Early fibrotic stage (F0-3),F0-3
1306,17.30346291,85361.47926,2932.06095,85344.1758,Early fibrotic stage (F0-3),F0-3
1307,18.66106213,85380.14032,2932.06095,85361.47926,Early fibrotic stage (F0-3),F0-3
1308,118.4721563,85498.61248,2932.06095,85380.14032,Early fibrotic stage (F0-3),F0-3
1309,390.242078,85888.85456,2932.06095,85498.61248,Early fibrotic stage (F0-3),F0-3
1310,10.39474669,85899.2493,2932.06095,85888.85456,Early fibrotic stage (F0-3),F0-3
1311,22.85123772,85922.10054,2932.06095,85899.2493,Early fibrotic stage (F0-3),F0-3
1312,1.775782349,85923.87632,2932.06095,85922.10054,Early fibrotic stage (F0-3),F0-3
1313,26.38657572,85950.2629,2932.06095,85923.87632,Early fibrotic stage (F0-3),F0-3
1314,28.20209265,85978.46499,2932.06095,85950.2629,Early fibrotic stage (F0-3),F0-3
1315,188.4228976,86166.88789,2932.06095,85978.46499,Early fibrotic stage (F0-3),F0-3
1316,2.653443914,86169.54133,2932.06095,86166.88789,Early fibrotic stage (F0-3),F0-3
1317,368.9223447,86538.46368,2932.06095,86169.54133,Early fibrotic stage (F0-3),F0-3
1318,3.248216519,86541.71189,2932.06095,86538.46368,Early fibrotic stage (F0-3),F0-3
1319,2.688776017,86544.40067,2932.06095,86541.71189,Early fibrotic stage (F0-3),F0-3
1320,578.4141202,87122.81479,2932.06095,86544.40067,Early fibrotic stage (F0-3),F0-3
1321,5.300846195,87128.11564,2932.06095,87122.81479,Early fibrotic stage (F0-3),F0-3
1322,6.672768122,87134.7884,2932.06095,87128.11564,Early fibrotic stage (F0-3),F0-3
1323,14.28586251,87149.07427,2932.06095,87134.7884,Early fibrotic stage (F0-3),F0-3
1324,382.7972338,87531.8715,2932.06095,87149.07427,Early fibrotic stage (F0-3),F0-3
1325,43.80238737,87575.67389,2932.06095,87531.8715,Early fibrotic stage (F0-3),F0-3
1326,346.4428291,87922.11672,2932.06095,87575.67389,Early fibrotic stage (F0-3),F0-3
1327,20.42619399,87942.54291,2932.06095,87922.11672,Early fibrotic stage (F0-3),F0-3
1328,487.1444254,88429.68734,2932.06095,87942.54291,Early fibrotic stage (F0-3),F0-3
1329,135.7101279,88565.39746,2932.06095,88429.68734,Early fibrotic stage (F0-3),F0-3
1330,61.38534339,88626.78281,2932.06095,88565.39746,Early fibrotic stage (F0-3),F0-3
1331,266.1363075,88892.91912,2932.06095,88626.78281,Early fibrotic stage (F0-3),F0-3
1332,599.3727722,89492.29189,2932.06095,88892.91912,Early fibrotic stage (F0-3),F0-3
1333,279.479529,89771.77142,2932.06095,89492.29189,Early fibrotic stage (F0-3),F0-3
1334,358.1731846,90129.9446,2932.06095,89771.77142,Early fibrotic stage (F0-3),F0-3
1335,373.9085499,90503.85315,2932.06095,90129.9446,Early fibrotic stage (F0-3),F0-3
1336,152.3505658,90656.20372,2932.06095,90503.85315,Early fibrotic stage (F0-3),F0-3
1337,0.940958295,90657.14468,2925.668327,90656.20372,Early fibrotic stage (F0-3),F0-3
1338,26.77459793,90683.91927,2917.911891,90657.14468,Early fibrotic stage (F0-3),F0-3
1339,31.30364675,90715.22292,2909.615485,90683.91927,Early fibrotic stage (F0-3),F0-3
1340,27.86061965,90743.08354,2903.235675,90715.22292,Early fibrotic stage (F0-3),F0-3
1341,3122.590838,93865.67438,2897.560041,90743.08354,Early fibrotic stage (F0-3),F0-3
1342,43.37405759,93909.04844,2884.693587,93865.67438,Early fibrotic stage (F0-3),F0-3
1343,170.4736555,94079.52209,2881.388608,93909.04844,Early fibrotic stage (F0-3),F0-3
1344,610.6062458,94690.12834,2868.890514,94079.52209,Early fibrotic stage (F0-3),F0-3
1345,1459.515788,96149.64412,2864.505557,94690.12834,Early fibrotic stage (F0-3),F0-3
1346,386.7240863,96536.36821,2843.177594,96149.64412,Early fibrotic stage (F0-3),F0-3
1347,1332.663373,97869.03158,2842.785222,96536.36821,Early fibrotic stage (F0-3),F0-3
1348,1193.525611,99062.55719,2835.366602,97869.03158,Early fibrotic stage (F0-3),F0-3
1349,1353.197551,100415.7547,2826.899096,99062.55719,Early fibrotic stage (F0-3),F0-3
1350,1787.066298,102202.821,2780.105318,100415.7547,Early fibrotic stage (F0-3),F0-3
1351,131.0340637,102333.8551,2770.028623,102202.821,Early fibrotic stage (F0-3),F0-3
1352,456.3723066,102790.2274,2765.422768,102333.8551,Early fibrotic stage (F0-3),F0-3
1353,1121.566048,103911.7935,2748.596579,102790.2274,Early fibrotic stage (F0-3),F0-3
1354,1568.889411,105480.6829,2740.769214,103911.7935,Early fibrotic stage (F0-3),F0-3
1355,2579.317687,108060.0006,2713.886877,105480.6829,Early fibrotic stage (F0-3),F0-3
1356,2189.150456,110249.151,2707.296835,108060.0006,Early fibrotic stage (F0-3),F0-3
1357,130.7777543,110379.9288,2644.584126,110249.151,Early fibrotic stage (F0-3),F0-3
1358,1.018885084,110380.9477,2619.740011,110379.9288,Early fibrotic stage (F0-3),F0-3
1359,341.7485218,110722.6962,2575.663574,110380.9477,Early fibrotic stage (F0-3),F0-3
1360,1586.179627,112308.8758,2574.694188,110722.6962,Early fibrotic stage (F0-3),F0-3
1361,13.28071996,112322.1565,2563.968268,112308.8758,Early fibrotic stage (F0-3),F0-3
1362,2.962858592,112325.1194,2550.881965,112322.1565,Early fibrotic stage (F0-3),F0-3
1363,0.015704181,112325.1351,2546.472892,112325.1194,Early fibrotic stage (F0-3),F0-3
1364,0.015704181,112325.1508,2546.472892,112325.1351,Early fibrotic stage (F0-3),F0-3
1365,4.656495973,112329.8073,2528.980438,112325.1508,Early fibrotic stage (F0-3),F0-3
1366,14.82020133,112344.6275,2424.124682,112329.8073,Early fibrotic stage (F0-3),F0-3
1367,91.87516279,112436.5027,2409.465839,112344.6275,Early fibrotic stage (F0-3),F0-3
1368,359.6129345,112796.1156,2378.826206,112436.5027,Early fibrotic stage (F0-3),F0-3
1369,174.7876041,112970.9032,2359.465446,112796.1156,Early fibrotic stage (F0-3),F0-3
1370,58.27749849,113029.1807,2357.401244,112970.9032,Early fibrotic stage (F0-3),F0-3
1371,74.79704025,113103.9777,2342.175377,113029.1807,Early fibrotic stage (F0-3),F0-3
1372,20.98090345,113124.9586,2273.837547,113103.9777,Early fibrotic stage (F0-3),F0-3
1373,263.2793456,113388.238,2253.129688,113124.9586,Early fibrotic stage (F0-3),F0-3
1374,112.7329134,113500.9709,2249.257151,113388.238,Early fibrotic stage (F0-3),F0-3
1375,496.6020044,113997.5729,2217.759582,113500.9709,Early fibrotic stage (F0-3),F0-3
1376,31.03268816,114028.6056,2159.572191,113997.5729,Early fibrotic stage (F0-3),F0-3
1377,438.4054318,114467.011,2157.238394,114028.6056,Early fibrotic stage (F0-3),F0-3
1378,60.49295641,114527.504,2143.34567,114467.011,Early fibrotic stage (F0-3),F0-3
1379,92.0256604,114619.5296,2095.631934,114527.504,Early fibrotic stage (F0-3),F0-3
1380,361.5107115,114981.0403,2007.051512,114619.5296,Early fibrotic stage (F0-3),F0-3
1381,338.3156378,115319.356,1975.755616,114981.0403,Early fibrotic stage (F0-3),F0-3
1382,6.743449727,115326.0994,1954.7073,115319.356,Early fibrotic stage (F0-3),F0-3
1383,10.62763341,115336.7271,1954.7073,115326.0994,Early fibrotic stage (F0-3),F0-3
1384,7.849690252,115344.5768,1954.7073,115336.7271,Early fibrotic stage (F0-3),F0-3
1385,13.42562742,115358.0024,1954.7073,115344.5768,Early fibrotic stage (F0-3),F0-3
1386,9.911158878,115367.9135,1954.7073,115358.0024,Early fibrotic stage (F0-3),F0-3
1387,33.29917386,115401.2127,1954.7073,115367.9135,Early fibrotic stage (F0-3),F0-3
1388,98.8532013,115500.0659,1954.7073,115401.2127,Early fibrotic stage (F0-3),F0-3
1389,16.94849514,115517.0144,1954.7073,115500.0659,Early fibrotic stage (F0-3),F0-3
1390,299.5114968,115816.5259,1954.7073,115517.0144,Early fibrotic stage (F0-3),F0-3
1391,47.72887383,115864.2548,1954.7073,115816.5259,Early fibrotic stage (F0-3),F0-3
1392,580.8284702,116445.0833,1954.7073,115864.2548,Early fibrotic stage (F0-3),F0-3
1393,138.5894765,116583.6727,1954.7073,116445.0833,Early fibrotic stage (F0-3),F0-3
1394,810.0405887,117393.7133,1954.7073,116583.6727,Early fibrotic stage (F0-3),F0-3
1395,337.16376,117730.8771,1954.7073,117393.7133,Early fibrotic stage (F0-3),F0-3
1396,1050.224774,118781.1019,1954.7073,117730.8771,Early fibrotic stage (F0-3),F0-3
1397,610.0461096,119391.148,1954.7073,118781.1019,Early fibrotic stage (F0-3),F0-3
1398,778.1956803,120169.3436,1954.7073,119391.148,Early fibrotic stage (F0-3),F0-3
1399,1296.645544,121465.9892,1954.7073,120169.3436,Early fibrotic stage (F0-3),F0-3
1400,751.4172027,122217.4064,1954.7073,121465.9892,Early fibrotic stage (F0-3),F0-3
1401,832.3055582,123049.7119,1954.7073,122217.4064,Early fibrotic stage (F0-3),F0-3
1402,1270.732079,124320.444,1954.7073,123049.7119,Early fibrotic stage (F0-3),F0-3
1403,809.7455906,125130.1896,1954.7073,124320.444,Early fibrotic stage (F0-3),F0-3
1404,1130.857244,126261.0469,1954.7073,125130.1896,Early fibrotic stage (F0-3),F0-3
1405,1018.812737,127279.8596,1954.7073,126261.0469,Early fibrotic stage (F0-3),F0-3
1406,498.0541116,127777.9137,1954.7073,127279.8596,Early fibrotic stage (F0-3),F0-3
1407,74.15589798,127852.0696,1954.7073,127777.9137,Early fibrotic stage (F0-3),F0-3
1408,68.807774,127920.8774,1954.7073,127852.0696,Early fibrotic stage (F0-3),F0-3
1409,26.92057116,127947.798,1954.7073,127920.8774,Early fibrotic stage (F0-3),F0-3
1410,59.18355639,128006.9815,1954.7073,127947.798,Early fibrotic stage (F0-3),F0-3
1411,763.494704,128770.4762,1954.7073,128006.9815,Early fibrotic stage (F0-3),F0-3
1412,701.076757,129471.553,1954.7073,128770.4762,Early fibrotic stage (F0-3),F0-3
1413,341.2581859,129812.8112,1954.7073,129471.553,Early fibrotic stage (F0-3),F0-3
1414,53.58169228,129866.3928,1954.7073,129812.8112,Early fibrotic stage (F0-3),F0-3
1415,18.80505544,129885.1979,1954.7073,129866.3928,Early fibrotic stage (F0-3),F0-3
1416,49.52237876,129934.7203,1954.7073,129885.1979,Early fibrotic stage (F0-3),F0-3
1417,42.06483179,129976.7851,1954.7073,129934.7203,Early fibrotic stage (F0-3),F0-3
1418,192.7729741,130169.5581,1949.133638,129976.7851,Early fibrotic stage (F0-3),F0-3
1419,307.5026313,130477.0607,1912.584773,130169.5581,Early fibrotic stage (F0-3),F0-3
1420,0.237630129,130477.2983,1881.850392,130477.0607,Early fibrotic stage (F0-3),F0-3
1421,0.382689013,130477.681,1873.26059,130477.2983,Early fibrotic stage (F0-3),F0-3
1422,207.1100174,130684.7911,1827.877134,130477.681,Early fibrotic stage (F0-3),F0-3
1423,162.5538338,130847.3449,1776.465008,130684.7911,Early fibrotic stage (F0-3),F0-3
1424,0.344784699,130847.6897,1685.024814,130847.3449,Early fibrotic stage (F0-3),F0-3
1425,0.43615018,130848.1258,1679.347476,130847.6897,Early fibrotic stage (F0-3),F0-3
1426,85.83176218,130933.9576,1658.932481,130848.1258,Early fibrotic stage (F0-3),F0-3
1427,1.15664594,130935.1142,1658.35333,130933.9576,Early fibrotic stage (F0-3),F0-3
1428,0.498499562,130935.6127,1539.700872,130935.1142,Early fibrotic stage (F0-3),F0-3
1429,0.453067527,130936.0658,1533.007583,130935.6127,Early fibrotic stage (F0-3),F0-3
1430,1.900324493,130937.9661,1513.259248,130936.0658,Early fibrotic stage (F0-3),F0-3
1431,0.581454749,130938.5476,1511.779672,130937.9661,Early fibrotic stage (F0-3),F0-3
1432,1.311478922,130939.8591,1489.720214,130938.5476,Early fibrotic stage (F0-3),F0-3
1433,0.232050965,130940.0911,1482.901823,130939.8591,Early fibrotic stage (F0-3),F0-3
1434,0.203159777,130940.2943,1480.381913,130940.0911,Early fibrotic stage (F0-3),F0-3
1435,0.837874991,130941.1321,1456.859068,130940.2943,Early fibrotic stage (F0-3),F0-3
1436,0.283564715,130941.4157,1455.242353,130941.1321,Early fibrotic stage (F0-3),F0-3
1437,8.25386894,130949.6696,1428.824778,130941.4157,Early fibrotic stage (F0-3),F0-3
1438,4.30461968,130953.9742,1428.237112,130949.6696,Early fibrotic stage (F0-3),F0-3
1439,89.16380505,131043.138,1414.547573,130953.9742,Early fibrotic stage (F0-3),F0-3
1440,3.329096331,131046.4671,1376.881839,131043.138,Early fibrotic stage (F0-3),F0-3
1441,30.04880627,131076.5159,1323.605906,131046.4671,Early fibrotic stage (F0-3),F0-3
1442,33.36544425,131109.8813,1312.754743,131076.5159,Early fibrotic stage (F0-3),F0-3
1443,0.126941523,131110.0083,1245.840222,131109.8813,Early fibrotic stage (F0-3),F0-3
1444,0.055846276,131110.0641,1207.832773,131110.0083,Early fibrotic stage (F0-3),F0-3
1445,5.830475233,131115.8946,1188.32884,131110.0641,Early fibrotic stage (F0-3),F0-3
1446,63.56746677,131179.4621,1172.723124,131115.8946,Early fibrotic stage (F0-3),F0-3
1447,12.93450713,131192.3966,1164.279143,131179.4621,Early fibrotic stage (F0-3),F0-3
1448,28.49123673,131220.8878,1136.472503,131192.3966,Early fibrotic stage (F0-3),F0-3
1449,86.1051395,131306.993,1092.688648,131220.8878,Early fibrotic stage (F0-3),F0-3
1450,52.42997358,131359.4229,1051.397792,131306.993,Early fibrotic stage (F0-3),F0-3
1451,99.98041103,131459.4033,1029.422714,131359.4229,Early fibrotic stage (F0-3),F0-3
1452,16.13555977,131475.5389,1001.473218,131459.4033,Early fibrotic stage (F0-3),F0-3
1453,63.24000241,131538.7789,991.3032809,131475.5389,Early fibrotic stage (F0-3),F0-3
1454,34.07459166,131572.8535,949.8714474,131538.7789,Early fibrotic stage (F0-3),F0-3
1455,52.85711371,131625.7106,949.7106767,131572.8535,Early fibrotic stage (F0-3),F0-3
1456,107.3437689,131733.0544,942.5106048,131625.7106,Early fibrotic stage (F0-3),F0-3
1457,13.25094345,131746.3053,907.2069376,131733.0544,Early fibrotic stage (F0-3),F0-3
1458,0.511789965,131746.8171,891.6861662,131746.3053,Early fibrotic stage (F0-3),F0-3
1459,49.57118065,131796.3883,877.711376,131746.8171,Early fibrotic stage (F0-3),F0-3
1460,0.227827926,131796.6161,869.8442006,131796.3883,Early fibrotic stage (F0-3),F0-3
1461,0.50491622,131797.121,843.4663862,131796.6161,Early fibrotic stage (F0-3),F0-3
1462,3.593321455,131800.7144,839.8019278,131797.121,Early fibrotic stage (F0-3),F0-3
1463,0.537828395,131801.2522,839.3442156,131800.7144,Early fibrotic stage (F0-3),F0-3
1464,0.22850521,131801.4807,822.221879,131801.2522,Early fibrotic stage (F0-3),F0-3
1465,1.55918876,131803.0399,818.3699946,131801.4807,Early fibrotic stage (F0-3),F0-3
1466,0.24559457,131803.2855,817.784832,131803.0399,Early fibrotic stage (F0-3),F0-3
1467,69.21815092,131872.5036,787.1293577,131803.2855,Early fibrotic stage (F0-3),F0-3
1468,8.002835435,131880.5065,784.2676902,131872.5036,Early fibrotic stage (F0-3),F0-3
1469,0.337382895,131880.8438,775.2459136,131880.5065,Early fibrotic stage (F0-3),F0-3
1470,3.487400504,131884.3312,764.4891954,131880.8438,Early fibrotic stage (F0-3),F0-3
1471,0.147481616,131884.4787,758.7641358,131884.3312,Early fibrotic stage (F0-3),F0-3
1472,30.25511319,131914.7338,746.9499429,131884.4787,Early fibrotic stage (F0-3),F0-3
1473,28.49246803,131943.2263,533.6270554,131914.7338,Early fibrotic stage (F0-3),F0-3
1474,12.47858802,131955.7049,518.3514665,131943.2263,Early fibrotic stage (F0-3),F0-3
1475,0,131955.7049,0,131955.7049,Early fibrotic stage (F0-3),F4
1476,0,131955.7049,-6.05728E-08,131955.7049,Early fibrotic stage (F0-3),Liver Transplant - Tx
1477,0,131955.7049,-6.05177E-08,131955.7049,Early fibrotic stage (F0-3),Liver Transplant - Tx
1478,0,131955.7049,0,131955.7049,Early fibrotic stage (F0-3),HCC
1479,0,131955.7049,0,131955.7049,Early fibrotic stage (F0-3),F0-3
1480,0,131955.7049,-6.04811E-08,131955.7049,Early fibrotic stage (F0-3),F0-3
1481,0,131955.7049,-6.03027E-08,131955.7049,Early fibrotic stage (F0-3),F0-3
1482,0,131955.7049,-6.02579E-08,131955.7049,Early fibrotic stage (F0-3),F0-3
1483,0,131955.7049,-6.01832E-08,131955.7049,Early fibrotic stage (F0-3),F4
1484,0,131955.7049,0,131955.7049,Early fibrotic stage (F0-3),HCC
1485,0,131955.7049,-6.0173E-08,131955.7049,Early fibrotic stage (F0-3),F0-3
1486,0,131955.7049,0,131955.7049,Early fibrotic stage (F0-3),Decomp
1487,0,131955.7049,-5.93634E-08,131955.7049,Early fibrotic stage (F0-3),F0-3
1488,0,131955.7049,-5.93053E-08,131955.7049,Early fibrotic stage (F0-3),F0-3
1489,0,131955.7049,-5.87634E-08,131955.7049,Early fibrotic stage (F0-3),F0-3
1490,0,131955.7049,-5.86589E-08,131955.7049,Early fibrotic stage (F0-3),F0-3
1491,0,131955.7049,-5.86021E-08,131955.7049,Early fibrotic stage (F0-3),F4
1492,0,131955.7049,-5.85684E-08,131955.7049,Early fibrotic stage (F0-3),F0-3
1493,0,131955.7049,-5.84877E-08,131955.7049,Early fibrotic stage (F0-3),F0-3
1494,0,131955.7049,-5.84312E-08,131955.7049,Early fibrotic stage (F0-3),Liver Transplant
1495,0,131955.7049,-5.82557E-08,131955.7049,Early fibrotic stage (F0-3),Liver Transplant
1496,0,131955.7049,0,131955.7049,Early fibrotic stage (F0-3),F4
1497,0,131955.7049,-5.8065E-08,131955.7049,Early fibrotic stage (F0-3),F0-3
1498,0,131955.7049,-5.80576E-08,131955.7049,Early fibrotic stage (F0-3),F0-3
1499,0,131955.7049,-5.7865E-08,131955.7049,Early fibrotic stage (F0-3),Liver Transplant
1500,0,131955.7049,0,131955.7049,Early fibrotic stage (F0-3),F0-3
1501,0,131955.7049,-5.78451E-08,131955.7049,Early fibrotic stage (F0-3),Liver Transplant - Tx
1502,0,131955.7049,-5.78212E-08,131955.7049,Early fibrotic stage (F0-3),F0-3
1503,0,131955.7049,-5.77659E-08,131955.7049,Early fibrotic stage (F0-3),F0-3
1504,0,131955.7049,-5.77128E-08,131955.7049,Early fibrotic stage (F0-3),F4
1505,0,131955.7049,0,131955.7049,Early fibrotic stage (F0-3),F4
1506,0,131955.7049,-5.73446E-08,131955.7049,Early fibrotic stage (F0-3),F4
1507,0,131955.7049,-5.73172E-08,131955.7049,Early fibrotic stage (F0-3),F0-3
1508,0,131955.7049,-5.72793E-08,131955.7049,Early fibrotic stage (F0-3),Decomp
1509,0,131955.7049,-5.72499E-08,131955.7049,Early fibrotic stage (F0-3),F0-3
1510,0,131955.7049,-5.72316E-08,131955.7049,Early fibrotic stage (F0-3),F4
1511,0,131955.7049,0,131955.7049,Early fibrotic stage (F0-3),F0-3
1512,0,131955.7049,-5.70779E-08,131955.7049,Early fibrotic stage (F0-3),F0-3
1513,0,131955.7049,-5.69352E-08,131955.7049,Early fibrotic stage (F0-3),F0-3
1514,0,131955.7049,0,131955.7049,Early fibrotic stage (F0-3),F0-3
1515,0,131955.7049,-5.69251E-08,131955.7049,Early fibrotic stage (F0-3),F0-3
1516,0,131955.7049,-5.68646E-08,131955.7049,Early fibrotic stage (F0-3),F0-3
1517,0,131955.7049,-5.68416E-08,131955.7049,Early fibrotic stage (F0-3),F0-3
1518,0,131955.7049,-5.67699E-08,131955.7049,Early fibrotic stage (F0-3),F0-3
1519,0,131955.7049,0,131955.7049,Early fibrotic stage (F0-3),F0-3
1520,0,131955.7049,-5.63701E-08,131955.7049,Early fibrotic stage (F0-3),F0-3
1521,0,131955.7049,-5.60022E-08,131955.7049,Early fibrotic stage (F0-3),Liver Transplant
1522,0,131955.7049,-5.59531E-08,131955.7049,Early fibrotic stage (F0-3),F0-3
1523,0,131955.7049,-5.56968E-08,131955.7049,Early fibrotic stage (F0-3),HCC
1524,0,131955.7049,0,131955.7049,Early fibrotic stage (F0-3),F0-3
1525,0,131955.7049,-5.56459E-08,131955.7049,Early fibrotic stage (F0-3),F4
1526,0,131955.7049,-5.55799E-08,131955.7049,Early fibrotic stage (F0-3),F0-3
1527,0,131955.7049,-5.5508E-08,131955.7049,Early fibrotic stage (F0-3),Liver Transplant
1528,0,131955.7049,-5.54542E-08,131955.7049,Early fibrotic stage (F0-3),HCC
1529,0,131955.7049,0,131955.7049,Early fibrotic stage (F0-3),F0-3
1530,0,131955.7049,-5.52412E-08,131955.7049,Early fibrotic stage (F0-3),F0-3
1531,0,131955.7049,-5.52322E-08,131955.7049,Early fibrotic stage (F0-3),F4
1532,0,131955.7049,-5.51266E-08,131955.7049,Early fibrotic stage (F0-3),Liver Transplant - Tx
1533,0,131955.7049,-5.51096E-08,131955.7049,Early fibrotic stage (F0-3),Decomp
1534,0,131955.7049,-5.50941E-08,131955.7049,Early fibrotic stage (F0-3),F0-3
1535,0,131955.7049,-5.50108E-08,131955.7049,Early fibrotic stage (F0-3),Liver Transplant - Tx
1536,0,131955.7049,-5.49434E-08,131955.7049,Early fibrotic stage (F0-3),F0-3
1537,0,131955.7049,0,131955.7049,Early fibrotic stage (F0-3),F0-3
1538,0,131955.7049,-5.47935E-08,131955.7049,Early fibrotic stage (F0-3),F0-3
1539,0,131955.7049,0,131955.7049,Early fibrotic stage (F0-3),F0-3
1540,0,131955.7049,-5.4553E-08,131955.7049,Early fibrotic stage (F0-3),F0-3
1541,0,131955.7049,0,131955.7049,Early fibrotic stage (F0-3),HCC
1542,0,131955.7049,-5.45235E-08,131955.7049,Early fibrotic stage (F0-3),F0-3
1543,0,131955.7049,-5.43727E-08,131955.7049,Early fibrotic stage (F0-3),F0-3
1544,0,131955.7049,-5.43394E-08,131955.7049,Early fibrotic stage (F0-3),F0-3
1545,0,131955.7049,0,131955.7049,Early fibrotic stage (F0-3),F4
1546,0,131955.7049,0,131955.7049,Early fibrotic stage (F0-3),F4
1547,0,131955.7049,0,131955.7049,Early fibrotic stage (F0-3),Decomp
1548,0,131955.7049,-5.42159E-08,131955.7049,Early fibrotic stage (F0-3),F4
1549,0,131955.7049,-5.39655E-08,131955.7049,Early fibrotic stage (F0-3),F0-3
1550,0,131955.7049,0,131955.7049,Early fibrotic stage (F0-3),F0-3
1551,0,131955.7049,-5.38004E-08,131955.7049,Early fibrotic stage (F0-3),F0-3
1552,0,131955.7049,-5.37203E-08,131955.7049,Early fibrotic stage (F0-3),Liver Transplant - Tx
1553,0,131955.7049,-5.3677E-08,131955.7049,Early fibrotic stage (F0-3),F4
1554,0,131955.7049,-5.36287E-08,131955.7049,Early fibrotic stage (F0-3),Liver Transplant
1555,0,131955.7049,-5.36238E-08,131955.7049,Early fibrotic stage (F0-3),F4
1556,0,131955.7049,-5.3603E-08,131955.7049,Early fibrotic stage (F0-3),F0-3
1557,0,131955.7049,-5.3532E-08,131955.7049,Early fibrotic stage (F0-3),Liver Transplant - Tx
1558,0,131955.7049,-5.35233E-08,131955.7049,Early fibrotic stage (F0-3),F4
1559,0,131955.7049,-5.34282E-08,131955.7049,Early fibrotic stage (F0-3),Liver Transplant
1560,0,131955.7049,-5.33855E-08,131955.7049,Early fibrotic stage (F0-3),F0-3
1561,0,131955.7049,-5.33615E-08,131955.7049,Early fibrotic stage (F0-3),F0-3
1562,0,131955.7049,-5.3325E-08,131955.7049,Early fibrotic stage (F0-3),Liver Transplant
1563,0,131955.7049,-5.32767E-08,131955.7049,Early fibrotic stage (F0-3),F0-3
1564,0,131955.7049,-5.31579E-08,131955.7049,Early fibrotic stage (F0-3),F0-3
1565,0,131955.7049,-5.31032E-08,131955.7049,Early fibrotic stage (F0-3),F4
1566,0,131955.7049,-5.30109E-08,131955.7049,Early fibrotic stage (F0-3),F0-3
1567,0,131955.7049,-5.27911E-08,131955.7049,Early fibrotic stage (F0-3),F0-3
1568,0,131955.7049,-5.27619E-08,131955.7049,Early fibrotic stage (F0-3),F0-3
1569,0,131955.7049,0,131955.7049,Early fibrotic stage (F0-3),F0-3
1570,0,131955.7049,-5.27276E-08,131955.7049,Early fibrotic stage (F0-3),F0-3
1571,0,131955.7049,-5.25698E-08,131955.7049,Early fibrotic stage (F0-3),F4
1572,0,131955.7049,-5.25563E-08,131955.7049,Early fibrotic stage (F0-3),F4
1573,0,131955.7049,0,131955.7049,Early fibrotic stage (F0-3),HCC
1574,0,131955.7049,-5.25125E-08,131955.7049,Early fibrotic stage (F0-3),F4
1575,0,131955.7049,-5.25092E-08,131955.7049,Early fibrotic stage (F0-3),F4
1576,0,131955.7049,-5.21919E-08,131955.7049,Early fibrotic stage (F0-3),F0-3
1577,0,131955.7049,-5.19972E-08,131955.7049,Early fibrotic stage (F0-3),F4
1578,0,131955.7049,-5.19187E-08,131955.7049,Early fibrotic stage (F0-3),F0-3
1579,0,131955.7049,-5.19067E-08,131955.7049,Early fibrotic stage (F0-3),F0-3
1580,0,131955.7049,-5.17704E-08,131955.7049,Early fibrotic stage (F0-3),F4
1581,0,131955.7049,-5.15248E-08,131955.7049,Early fibrotic stage (F0-3),Liver Transplant
1582,0,131955.7049,-5.15054E-08,131955.7049,Early fibrotic stage (F0-3),F4
1583,0,131955.7049,-5.14298E-08,131955.7049,Early fibrotic stage (F0-3),F4
1584,0,131955.7049,-5.13276E-08,131955.7049,Early fibrotic stage (F0-3),Liver Transplant
1585,0,131955.7049,-5.11966E-08,131955.7049,Early fibrotic stage (F0-3),F0-3
1586,0,131955.7049,-5.11897E-08,131955.7049,Early fibrotic stage (F0-3),F0-3
1587,0,131955.7049,-5.11714E-08,131955.7049,Early fibrotic stage (F0-3),F4
1588,0,131955.7049,-5.1109E-08,131955.7049,Early fibrotic stage (F0-3),Liver Transplant - Tx
1589,0,131955.7049,-5.1035E-08,131955.7049,Early fibrotic stage (F0-3),F0-3
1590,0,131955.7049,-5.09994E-08,131955.7049,Early fibrotic stage (F0-3),F0-3
1591,0,131955.7049,0,131955.7049,Early fibrotic stage (F0-3),F4
1592,0,131955.7049,-5.09892E-08,131955.7049,Early fibrotic stage (F0-3),F4
1593,0,131955.7049,-5.09606E-08,131955.7049,Early fibrotic stage (F0-3),Liver Transplant - Tx
